417.787924	0.919	61.781250	17052	50
1262.151171	1.426	240.687500	20000	100
4507.099933	0.899	536.781250	20000	150
11732.247026	0.614	950.062500	20000	200
14419.482184	0.780	1480.531250	20000	250
8992.550652	1.802	2128.187500	20000	300
15700.712048	1.404	2893.031250	20000	350
14233.976936	2.023	3775.062500	20000	400
12376.937182	2.945	4774.281250	20000	450
9893.026528	4.549	5890.687500	20000	500
19358.881251	2.813	7124.281250	20000	550
24980.755590	2.594	8475.062500	20000	600
29745.794003	2.557	9943.031250	20000	650
31177.122658	2.829	11528.187500	20000	700
21230.882785	4.769	13230.531250	20000	750
28884.265775	3.988	15050.062500	20000	800
