381.170864	0.782	61.781250	17029	50
1227.063979	1.141	240.687500	20000	100
1880.644776	1.675	536.781250	20000	150
2385.042589	2.348	950.062500	20000	200
26197.844311	0.334	1480.531250	20000	250
27753.480176	0.454	2128.187500	20000	300
27706.106624	0.619	2893.031250	20000	350
29668.980132	0.755	3775.062500	20000	400
30223.965885	0.938	4774.281250	20000	450
30434.852174	1.150	5890.687500	20000	500
31962.324528	1.325	7124.281250	20000	550
32369.993577	1.557	8475.062500	20000	600
30663.597719	1.929	9943.031250	20000	650
29645.669836	2.314	11528.187500	20000	700
28920.337863	2.723	13230.531250	20000	750
28754.839538	3.116	15050.062500	20000	800
25650.323456	4.421	19040.687500	20000	900
21263.681652	6.584	23500.062500	20000	1000
19037.995055	8.898	28428.187500	20000	1100
17915.229717	11.253	33825.062500	20000	1200
17157.366207	13.790	39690.687500	20000	1300
10893.214768	25.190	46025.062500	20000	1400
15918.742672	19.788	52828.187500	20000	1500
15544.089864	23.057	60100.062500	20000	1600
15432.148905	26.218	67840.687500	20000	1700
15048.771813	30.142	76050.062500	20000	1800
14902.841978	33.913	84728.187500	20000	1900
14621.793781	38.299	93875.062500	20000	2000
14493.640077	42.598	103490.687500	20000	2100
14540.774249	46.600	113575.062500	20000	2200
14412.487448	51.386	124128.187500	20000	2300
14252.639318	56.579	135150.062500	20000	2400
