721.312421	0.532	61.781250	17052	50
3086.027773	0.583	240.687500	20000	100
5597.899102	0.724	536.781250	20000	150
8470.682353	0.850	950.062500	20000	200
12663.304818	0.888	1480.531250	20000	250
13868.744114	1.168	2128.187500	20000	300
9701.297901	2.273	2893.031250	20000	350
11575.594855	2.488	3775.062500	20000	400
18005.967397	2.024	4774.281250	20000	450
15938.635183	2.823	5890.687500	20000	500
7549.230058	7.213	7124.281250	20000	550
14712.801029	4.404	8475.062500	20000	600
20287.234572	3.749	9943.031250	20000	650
21338.729032	4.133	11528.187500	20000	700
20991.723566	4.823	13230.531250	20000	750
17694.958783	6.510	15050.062500	20000	800
24275.737596	6.006	19040.687500	20000	900
20637.477643	8.722	23500.062500	20000	1000
22607.440316	9.634	28428.187500	20000	1100
22720.904628	11.408	33825.062500	20000	1200
19984.238602	15.222	39690.687500	20000	1300
9827.847791	35.898	46025.062500	20000	1400
18913.747723	21.413	52828.187500	20000	1500
19823.621424	23.245	60100.062500	20000	1600
19814.126609	26.254	67840.687500	20000	1700
19193.683726	30.385	76050.062500	20000	1800
19316.866732	33.639	84728.187500	20000	1900
18617.642283	38.673	93875.062500	20000	2000
19698.250037	40.298	103490.687500	20000	2100
19171.693147	45.442	113575.062500	20000	2200
18567.196007	51.284	124128.187500	20000	2300
19664.297392	52.725	135150.062500	20000	2400
