868.972391	0.442	61.781250	17052	50
2944.193654	0.611	240.687500	20000	100
4001.264572	1.012	536.781250	20000	150
5472.432925	1.316	950.062500	20000	200
5934.838574	1.896	1480.531250	20000	250
6377.231036	2.540	2128.187500	20000	300
6761.546717	3.261	2893.031250	20000	350
7487.671375	3.846	3775.062500	20000	400
8029.241501	4.540	4774.281250	20000	450
8501.274559	5.293	5890.687500	20000	500
8665.795225	6.283	7124.281250	20000	550
8983.790378	7.213	8475.062500	20000	600
9518.951936	7.989	9943.031250	20000	650
9739.408127	9.056	11528.187500	20000	700
9420.949073	10.747	13230.531250	20000	750
9833.273772	11.715	15050.062500	20000	800
10200.089548	14.294	19040.687500	20000	900
9830.697979	18.310	23500.062500	20000	1000
9819.218250	22.181	28428.187500	20000	1100
9545.909476	27.153	33825.062500	20000	1200
9179.242004	33.140	39690.687500	20000	1300
8627.184428	40.894	46025.062500	20000	1400
8562.550582	47.299	52828.187500	20000	1500
8637.464245	53.349	60100.062500	20000	1600
8680.417835	59.928	67840.687500	20000	1700
8632.200234	67.561	76050.062500	20000	1800
8650.736604	75.115	84728.187500	20000	1900
8551.272952	84.198	93875.062500	20000	2000
8570.041350	92.625	103490.687500	20000	2100
8639.772304	100.836	113575.062500	20000	2200
8544.508973	111.440	124128.187500	20000	2300
8655.436195	119.786	135150.062500	20000	2400
