7254.030397	0.053	61.781250	17052	50
12048.728246	0.149	240.687500	20000	100
14097.041420	0.287	536.781250	20000	150
13959.053897	0.516	950.062500	20000	200
10335.397336	1.089	1480.531250	20000	250
9669.380446	1.675	2128.187500	20000	300
9985.997011	2.208	2893.031250	20000	350
9694.820467	2.971	3775.062500	20000	400
9667.601450	3.770	4774.281250	20000	450
9691.330940	4.643	5890.687500	20000	500
9835.043651	5.536	7124.281250	20000	550
9713.212751	6.671	8475.062500	20000	600
9765.451355	7.788	9943.031250	20000	650
9754.128359	9.042	11528.187500	20000	700
9631.856925	10.512	13230.531250	20000	750
9448.567132	12.192	15050.062500	20000	800
8770.457170	16.624	19040.687500	20000	900
7174.176166	25.090	23500.062500	20000	1000
6210.438551	35.070	28428.187500	20000	1100
6027.908837	43.000	33825.062500	20000	1200
5695.030984	53.415	39690.687500	20000	1300
3862.788696	91.333	46025.062500	20000	1400
5193.507220	77.982	52828.187500	20000	1500
5112.842909	90.126	60100.062500	20000	1600
5047.447944	103.062	67840.687500	20000	1700
4665.339381	125.007	76050.062500	20000	1800
4861.116905	133.673	84728.187500	20000	1900
4758.443460	151.310	93875.062500	20000	2000
4678.494018	169.670	103490.687500	20000	2100
4425.008406	196.881	113575.062500	20000	2200
4699.275417	202.627	124128.187500	20000	2300
4387.624597	236.301	135150.062500	20000	2400
