41.962080	7.146	61.781250	17131	50
78.802274	17.767	240.687500	20000	100
87.110226	36.162	536.781250	20000	150
91.166425	61.427	950.062500	20000	200
930.859574	9.400	1480.531250	20000	250
931.132131	13.532	2128.187500	20000	300
963.162979	17.806	2893.031250	20000	350
981.340577	22.826	3775.062500	20000	400
998.488360	28.393	4774.281250	20000	450
1012.997598	34.551	5890.687500	20000	500
1028.613621	41.172	7124.281250	20000	550
1041.926734	48.372	8475.062500	20000	600
1045.257559	56.589	9943.031250	20000	650
1050.778586	65.285	11528.187500	20000	700
1069.334637	73.644	13230.531250	20000	750
1069.404786	83.785	15050.062500	20000	800
1077.302376	105.263	19040.687500	20000	900
1084.120585	129.137	23500.062500	20000	1000
1096.518717	154.489	28428.187500	20000	1100
1116.019973	180.642	33825.062500	20000	1200
1137.440232	208.011	39690.687500	20000	1300
850.093808	322.788	46025.062500	20000	1400
1159.512342	271.666	52828.187500	20000	1500
1157.843646	309.541	60100.062500	20000	1600
1147.987277	352.443	67840.687500	20000	1700
