772.216622	0.386	61.781250	17029	50
1253.428827	1.117	240.687500	20000	100
1351.385671	2.331	536.781250	20000	150
1198.390755	4.673	950.062500	20000	200
8357.287488	1.047	1480.531250	20000	250
7540.442849	1.671	2128.187500	20000	300
7521.964912	2.280	2893.031250	20000	350
7603.557366	2.946	3775.062500	20000	400
7551.965903	3.754	4774.281250	20000	450
7554.517591	4.633	5890.687500	20000	500
7584.183381	5.584	7124.281250	20000	550
7582.380021	6.647	8475.062500	20000	600
7523.541084	7.862	9943.031250	20000	650
7607.860708	9.017	11528.187500	20000	700
7441.186809	10.583	13230.531250	20000	750
7502.309303	11.943	15050.062500	20000	800
6608.396270	17.160	19040.687500	20000	900
5478.383095	25.555	23500.062500	20000	1000
4772.639883	35.494	28428.187500	20000	1100
4419.309922	45.618	33825.062500	20000	1200
4150.587327	57.004	39690.687500	20000	1300
2920.081728	93.970	46025.062500	20000	1400
3766.817100	83.625	52828.187500	20000	1500
3723.443769	96.255	60100.062500	20000	1600
3671.074011	110.213	67840.687500	20000	1700
3608.994478	125.686	76050.062500	20000	1800
3541.125677	142.723	84728.187500	20000	1900
3462.968382	161.711	93875.062500	20000	2000
3465.133043	178.175	103490.687500	20000	2100
3462.496001	195.697	113575.062500	20000	2200
3427.038153	216.105	124128.187500	20000	2300
3392.825924	237.678	135150.062500	20000	2400
