557.150684	0.535	61.781250	17029	50
1730.630408	0.809	240.687500	20000	100
2658.295359	1.185	536.781250	20000	150
3517.638191	1.592	950.062500	20000	200
32051.575092	0.273	1480.531250	20000	250
37952.048193	0.332	2128.187500	20000	300
39066.241458	0.439	2893.031250	20000	350
37271.347754	0.601	3775.062500	20000	400
34197.925211	0.829	4774.281250	20000	450
29093.998337	1.203	5890.687500	20000	500
28967.222982	1.462	7124.281250	20000	550
28915.708548	1.743	8475.062500	20000	600
28853.697561	2.050	9943.031250	20000	650
28172.517454	2.435	11528.187500	20000	700
28636.392727	2.750	13230.531250	20000	750
28435.442717	3.151	15050.062500	20000	800
24620.078159	4.606	19040.687500	20000	900
19911.830465	7.031	23500.062500	20000	1000
17740.085873	9.549	28428.187500	20000	1100
17169.143246	11.742	33825.062500	20000	1200
16358.990528	14.463	39690.687500	20000	1300
10177.289519	26.962	46025.062500	20000	1400
15078.988990	20.890	52828.187500	20000	1500
14947.038118	23.978	60100.062500	20000	1600
15223.119874	26.578	67840.687500	20000	1700
14599.764395	31.069	76050.062500	20000	1800
14667.558987	34.457	84728.187500	20000	1900
14408.111766	38.867	93875.062500	20000	2000
14245.831237	43.339	103490.687500	20000	2100
14184.339453	47.771	113575.062500	20000	2200
14261.232790	51.931	124128.187500	20000	2300
14035.821976	57.453	135150.062500	20000	2400
