411.138781	0.725	61.781250	17029	50
1352.734300	1.035	240.687500	20000	100
2658.295359	1.185	536.781250	20000	150
4034.639769	1.388	950.062500	20000	200
42892.549020	0.204	1480.531250	20000	250
53846.495726	0.234	2128.187500	20000	300
58333.605442	0.294	2893.031250	20000	350
63636.590909	0.352	3775.062500	20000	400
67021.465721	0.423	4774.281250	20000	450
56089.871795	0.624	5890.687500	20000	500
70701.302170	0.599	7124.281250	20000	550
70391.173184	0.716	8475.062500	20000	600
56387.111535	1.049	9943.031250	20000	650
54015.811024	1.270	11528.187500	20000	700
51843.370639	1.519	13230.531250	20000	750
52032.566783	1.722	15050.062500	20000	800
49176.097138	2.306	19040.687500	20000	900
40369.111880	3.468	23500.062500	20000	1000
35152.537871	4.819	28428.187500	20000	1100
31838.294378	6.332	33825.062500	20000	1200
27884.511491	8.485	39690.687500	20000	1300
18573.174496	14.774	46025.062500	20000	1400
23757.453805	13.259	52828.187500	20000	1500
22876.114125	15.667	60100.062500	20000	1600
22240.549692	18.192	67840.687500	20000	1700
21482.362302	21.115	76050.062500	20000	1800
21023.297837	24.040	84728.187500	20000	1900
20238.528370	27.670	93875.062500	20000	2000
20091.118776	30.730	103490.687500	20000	2100
19844.200785	34.146	113575.062500	20000	2200
19785.212652	37.432	124128.187500	20000	2300
19537.725445	41.274	135150.062500	20000	2400
