302.614839	0.985	61.781250	17029	50
1088.709176	1.286	240.687500	20000	100
2281.013758	1.381	536.781250	20000	150
3672.183607	1.525	950.062500	20000	200
42476.116505	0.206	1480.531250	20000	250
55263.508772	0.228	2128.187500	20000	300
62363.927273	0.275	2893.031250	20000	350
70219.686520	0.319	3775.062500	20000	400
75600.213333	0.375	4774.281250	20000	450
74310.148620	0.471	5890.687500	20000	500
88598.493724	0.478	7124.281250	20000	550
92477.211009	0.545	8475.062500	20000	600
94038.282989	0.629	9943.031250	20000	650
90981.538462	0.754	11528.187500	20000	700
85504.972856	0.921	13230.531250	20000	750
66125.520295	1.355	15050.062500	20000	800
55263.196881	2.052	19040.687500	20000	900
53435.145038	2.620	23500.062500	20000	1000
47411.161489	3.573	28428.187500	20000	1100
40239.536926	5.010	33825.062500	20000	1200
32594.032236	7.259	39690.687500	20000	1300
25009.121400	10.972	46025.062500	20000	1400
26813.081376	11.748	52828.187500	20000	1500
26076.839348	13.744	60100.062500	20000	1600
24927.612593	16.231	67840.687500	20000	1700
24080.271805	18.837	76050.062500	20000	1800
23837.377606	21.202	84728.187500	20000	1900
23031.054082	24.315	93875.062500	20000	2000
22757.937263	27.129	103490.687500	20000	2100
22564.856639	30.029	113575.062500	20000	2200
22207.564845	33.349	124128.187500	20000	2300
22014.143212	36.631	135150.062500	20000	2400
