635.555684	0.469	61.781250	17029	50
1555.644444	0.900	240.687500	20000	100
2024.473008	1.556	536.781250	20000	150
2419.041037	2.315	950.062500	20000	200
19707.387387	0.444	1480.531250	20000	250
19595.769829	0.643	2128.187500	20000	300
15258.078292	1.124	2893.031250	20000	350
14526.640726	1.542	3775.062500	20000	400
14583.374486	1.944	4774.281250	20000	450
14595.529608	2.398	5890.687500	20000	500
14828.459384	2.856	7124.281250	20000	550
14801.785609	3.405	8475.062500	20000	600
14884.267740	3.974	9943.031250	20000	650
14883.940117	4.609	11528.187500	20000	700
14349.504373	5.488	13230.531250	20000	750
14439.980661	6.205	15050.062500	20000	800
12735.858041	8.904	19040.687500	20000	900
10601.247918	13.206	23500.062500	20000	1000
9281.687579	18.251	28428.187500	20000	1100
8668.361354	23.257	33825.062500	20000	1200
8219.276037	28.786	39690.687500	20000	1300
5595.433931	49.040	46025.062500	20000	1400
7577.946497	41.568	52828.187500	20000	1500
7423.826667	48.277	60100.062500	20000	1600
7402.800842	54.655	67840.687500	20000	1700
7261.319075	62.468	76050.062500	20000	1800
7072.786151	71.457	84728.187500	20000	1900
6963.010009	80.425	93875.062500	20000	2000
6943.476911	88.918	103490.687500	20000	2100
6944.687253	97.571	113575.062500	20000	2200
6896.295593	107.391	124128.187500	20000	2300
6785.137991	118.848	135150.062500	20000	2400
