212.304570	1.404	61.781250	17029	50
672.791927	2.081	240.687500	20000	100
1399.413594	2.251	536.781250	20000	150
2243.621795	2.496	950.062500	20000	200
29863.754266	0.293	1480.531250	20000	250
37388.961424	0.337	2128.187500	20000	300
41525.617433	0.413	2893.031250	20000	350
45807.934560	0.489	3775.062500	20000	400
49133.587522	0.577	4774.281250	20000	450
51470.705882	0.680	5890.687500	20000	500
55870.817942	0.758	7124.281250	20000	550
59016.487119	0.854	8475.062500	20000	600
62658.983051	0.944	9943.031250	20000	650
64352.795497	1.066	11528.187500	20000	700
65515.873544	1.202	13230.531250	20000	750
64786.753435	1.383	15050.062500	20000	800
61933.413435	1.831	19040.687500	20000	900
54988.248233	2.546	23500.062500	20000	1000
48002.289600	3.529	28428.187500	20000	1100
40167.379956	5.019	33825.062500	20000	1200
33267.727784	7.112	39690.687500	20000	1300
26173.223960	10.484	46025.062500	20000	1400
27286.909217	11.544	52828.187500	20000	1500
26376.220194	13.588	60100.062500	20000	1600
25444.945601	15.901	67840.687500	20000	1700
24581.373218	18.453	76050.062500	20000	1800
24006.083694	21.053	84728.187500	20000	1900
23466.312437	23.864	93875.062500	20000	2000
23152.213597	26.667	103490.687500	20000	2100
22907.372549	29.580	113575.062500	20000	2200
22573.076900	32.809	124128.187500	20000	2300
22315.698472	36.136	135150.062500	20000	2400
