137.615705	2.166	61.781250	17029	50
437.798624	3.198	240.687500	20000	100
893.639716	3.525	536.781250	20000	150
1447.049096	3.870	950.062500	20000	200
20254.814815	0.432	1480.531250	20000	250
25149.860279	0.501	2128.187500	20000	300
28347.239669	0.605	2893.031250	20000	350
32323.347763	0.693	3775.062500	20000	400
36160.816327	0.784	4774.281250	20000	450
38461.626374	0.910	5890.687500	20000	500
41196.575875	1.028	7124.281250	20000	550
42281.946309	1.192	8475.062500	20000	600
43396.977256	1.363	9943.031250	20000	650
44487.730220	1.542	11528.187500	20000	700
45362.949309	1.736	13230.531250	20000	750
45138.579345	1.985	15050.062500	20000	800
46898.296112	2.418	19040.687500	20000	900
44080.629723	3.176	23500.062500	20000	1000
39858.842353	4.250	28428.187500	20000	1100
36324.338739	5.550	33825.062500	20000	1200
33660.560535	7.029	39690.687500	20000	1300
30683.224869	8.943	46025.062500	20000	1400
28545.544178	11.035	52828.187500	20000	1500
26534.395499	13.507	60100.062500	20000	1600
26683.379279	15.163	67840.687500	20000	1700
22821.497283	19.876	76050.062500	20000	1800
22799.660757	22.167	84728.187500	20000	1900
24791.928458	22.588	93875.062500	20000	2000
24599.572874	25.098	103490.687500	20000	2100
21818.652756	31.056	113575.062500	20000	2200
24192.339202	30.613	124128.187500	20000	2300
23211.101261	34.742	135150.062500	20000	2400
