4081.156720	0.094	61.781250	17029	50
14815.473251	0.122	240.687500	20000	100
28703.614458	0.141	536.781250	20000	150
44665.508685	0.161	950.062500	20000	200
48913.391304	0.230	1480.531250	20000	250
63779.842520	0.254	2128.187500	20000	300
63544.899135	0.347	2893.031250	20000	350
68408.741093	0.421	3775.062500	20000	400
78051.563169	0.467	4774.281250	20000	450
71428.698413	0.630	5890.687500	20000	500
88536.715447	0.615	7124.281250	20000	550
82970.653009	0.781	8475.062500	20000	600
76432.241206	0.995	9943.031250	20000	650
67586.268199	1.305	11528.187500	20000	700
64449.446213	1.571	13230.531250	20000	750
64682.807412	1.781	15050.062500	20000	800
60978.703471	2.391	19040.687500	20000	900
51457.998856	3.498	23500.062500	20000	1000
44713.627592	4.871	28428.187500	20000	1100
40229.719075	6.443	33825.062500	20000	1200
35641.485647	8.535	39690.687500	20000	1300
23905.683697	14.758	46025.062500	20000	1400
30653.957009	13.212	52828.187500	20000	1500
29457.270345	15.643	60100.062500	20000	1600
28579.281398	18.202	67840.687500	20000	1700
27393.146078	21.290	76050.062500	20000	1800
26992.899929	24.073	84728.187500	20000	1900
26495.918157	27.174	93875.062500	20000	2000
26195.428835	30.303	103490.687500	20000	2100
25745.444014	33.839	113575.062500	20000	2200
25656.088807	37.114	124128.187500	20000	2300
25381.284242	40.849	135150.062500	20000	2400
