5192.691274	0.074	61.781250	17029	50
12397.245179	0.145	240.687500	20000	100
15022.551929	0.270	536.781250	20000	150
14501.671702	0.496	950.062500	20000	200
10563.455399	1.065	1480.531250	20000	250
9446.110787	1.715	2128.187500	20000	300
9603.693380	2.296	2893.031250	20000	350
9628.913407	2.991	3775.062500	20000	400
9607.295730	3.794	4774.281250	20000	450
9617.456722	4.679	5890.687500	20000	500
9655.981557	5.639	7124.281250	20000	550
9718.068386	6.668	8475.062500	20000	600
9735.033282	7.812	9943.031250	20000	650
9770.696798	9.027	11528.187500	20000	700
9682.516974	10.457	13230.531250	20000	750
9530.119126	12.088	15050.062500	20000	800
8493.043630	17.167	19040.687500	20000	900
7149.101597	25.178	23500.062500	20000	1000
6353.190596	34.282	28428.187500	20000	1100
5855.379402	44.267	33825.062500	20000	1200
5523.679547	55.072	39690.687500	20000	1300
3802.175689	92.789	46025.062500	20000	1400
5058.327879	80.066	52828.187500	20000	1500
4998.048505	92.196	60100.062500	20000	1600
4928.050474	105.559	67840.687500	20000	1700
4816.730372	121.078	76050.062500	20000	1800
4733.150845	137.287	84728.187500	20000	1900
4635.352802	155.328	93875.062500	20000	2000
4623.422777	171.691	103490.687500	20000	2100
4624.425158	188.391	113575.062500	20000	2200
4584.828370	207.685	124128.187500	20000	2300
4528.519801	228.949	135150.062500	20000	2400
