5586.306356	0.069	61.781250	17029	50
18091.256281	0.100	240.687500	20000	100
30636.006051	0.132	536.781250	20000	150
40156.609035	0.179	950.062500	20000	200
37625.685619	0.299	1480.531250	20000	250
46285.942857	0.350	2128.187500	20000	300
47521.724138	0.464	2893.031250	20000	350
47368.552632	0.608	3775.062500	20000	400
42581.869159	0.856	4774.281250	20000	450
38659.862543	1.164	5890.687500	20000	500
37116.618950	1.467	7124.281250	20000	550
36589.542631	1.771	8475.062500	20000	600
36810.300097	2.066	9943.031250	20000	650
35897.468457	2.457	11528.187500	20000	700
36134.932191	2.802	13230.531250	20000	750
35544.609688	3.241	15050.062500	20000	800
31924.694548	4.567	19040.687500	20000	900
25637.384988	7.021	23500.062500	20000	1000
22609.787190	9.633	28428.187500	20000	1100
21975.420093	11.795	33825.062500	20000	1200
21521.052706	14.135	39690.687500	20000	1300
13085.085676	26.962	46025.062500	20000	1400
19815.063359	20.439	52828.187500	20000	1500
19751.396485	23.330	60100.062500	20000	1600
19627.229097	26.504	67840.687500	20000	1700
19171.600263	30.420	76050.062500	20000	1800
18940.743289	34.307	84728.187500	20000	1900
18685.769750	38.532	93875.062500	20000	2000
18629.431589	42.610	103490.687500	20000	2100
18509.392368	47.068	113575.062500	20000	2200
18322.815579	51.968	124128.187500	20000	2300
18290.554468	56.685	135150.062500	20000	2400
